Артикул,Ozon Product ID,FBO OZON SKU ID,FBS OZON SKU ID,Barcode,Наименование товара,Контент-рейтинг,Бренд,Статус товара,Видимость FBO,Причины скрытия FBO (при наличии),Видимость FBS,Причины скрытия FBS (при наличии),Дата создания,Коммерческая категория,"Объем товара, л","Объемный вес, кг","Доступно на складе Ozon, шт","Вывезти и нанести КИЗ (кроме Твери), шт","Зарезервировано, шт","Доступно на моих складах, шт","Зарезервировано на моих складах, шт","Текущая цена с учетом скидки, руб.","Цена до скидки (перечеркнутая цена), руб.","Цена Premium, руб.","Рыночная цена, руб.",Актуальная ссылка на рыночную цену,"Размер НДС, %"
4fdda143-02b8-11ea-a9ac-000c296512e3,316397772,631973970,631973971,14607076138199,"родные корма влажный корм для взрослых собак всех пород, мясное угощение с ягненком (12шт в уп) 340 гр",15,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,18.75,4.1,0,0,0,27,0,1794.0,2111.0,,1927.0,https://wildberries.ru/catalog/91647530/detail.aspx,20%
88ab3c03-02b5-11ea-a9ac-000c296512e3,316397773,635631700,635631701,4607171542696,"четвероногий гурман влажный корм для взрослых собак всех пород, потрошки с гречкой (12шт в уп) 325 гр",15,Четвероногий Гурман,Готов к продаже,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,18.75,4.0,0,0,0,0,0,1953.0,,,,,20%
4fdda14a-02b8-11ea-a9ac-000c296512e3,316397774,631974029,631974030,14607076139417,"родные корма влажный корм для собак, елец говядина с потрошками в желе по купечески (9шт в уп) 410 гр",21.25,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,18.75,3.8,0,0,0,1676,0,818.0,963.0,,,,20%
03f10834-02b7-11ea-a9ac-000c296512e3,316397775,631975180,631975181,4660018501904,"четвероногий гурман мясное ассорти влажный корм для взрослых кошек, с ягненком (12шт в уп) 190 гр",15,Четвероногий Гурман,Готов к продаже,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для кошек,7.5,2.3,0,0,0,0,0,1615.0,,,,,20%
e9df438e-02b9-11ea-a9ac-000c296512e3,316397776,631975214,631975212,14650094041002,"родные корма знатные 100% влажный корм для взрослых собак всех пород, конина (24шт в уп) 100 гр",21.25,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,2.5,2.4,0,0,0,6,0,2783.0,3275.0,,2901.0,https://wildberries.ru/catalog/91650443/detail.aspx,20%
31b1ea02-02b6-11ea-a9ac-000c296512e3,316397777,631975142,631975143,14607076138540,"родные корма мясное угощение влажный корм для взрослых кошек всех пород, с индейкой (24шт в уп) 100 гр",15,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для кошек,7.5,2.4,0,0,0,34,0,1749.0,2058.0,,,,20%
88ab3bfe-02b5-11ea-a9ac-000c296512e3,316397778,635634272,635634269,4607171541576,"четвероногий гурман влажный корм для взрослых собак всех пород, с перепёлкой (24шт в уп) 100 гр",22.5,Четвероногий Гурман,Готов к продаже,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,2.5,2.4,0,0,0,0,0,2182.0,,,,,20%
4fdda148-02b8-11ea-a9ac-000c296512e3,316397779,631974199,631974198,14607076137697,"родные корма влажный корм для взрослых кошек, говядина с языком по-крестьянски (9шт в уп) 410 гр",37.5,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для кошек,8.75,3.7,0,0,0,367,8,898.0,1057.0,,1019.0,https://wildberries.ru/catalog/91649327/detail.aspx,20%
2b937f81-02b6-11ea-a9ac-000c296512e3,316397780,631975255,631975254,14607076138397,"родные корма влажный корм для щенков всех пород, мясное угощение с кроликом (24шт в уп) 100 гр",21.25,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,2.5,2.4,0,0,0,50,0,1749.0,2058.0,,1724.0,https://market.yandex.ru/product--/1484143117/?sku=101504195860,20%
258101e0-02b6-11ea-a9ac-000c296512e3,316397781,631974074,631974079,14607076137161,"родные корма знатные влажный корм для взрослых кошек всех пород, ягненок (24шт в уп) 100 гр",21.25,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для кошек,7.5,2.4,0,0,0,67,0,2912.0,3426.0,,3026.0,https://wildberries.ru/catalog/91647300/detail.aspx,20%
ce654813-0b29-446b-9360-672dfd4425a8,316397782,631975292,631975291,4607171545741,"четвероногий гурман влажный корм для взрослых собак, кролик натуральный в желе (24шт в уп) 100 гр",15,Четвероногий Гурман,Готов к продаже,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,2.5,2.4,0,0,0,0,0,4305.0,,,,,20%
e0ad69c3-02b8-11ea-a9ac-000c296512e3,316397783,631975328,631975329,37300330051630,"bozita влажный корм для собак всех пород и возрастов, паштет с индейкой (12шт в уп) 625 гр",57.5,Bozita,Готов к продаже,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,1.0,8.6,0,0,0,0,0,7140.0,,,,,20%
4fdda147-02b8-11ea-a9ac-000c296512e3,316397784,631973843,631973845,14607076135754,"родные корма влажный корм для взрослых кошек всех пород, ягненок по-княжески (24шт в уп) 100 гр",15,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для кошек,7.5,2.4,0,0,0,86,0,1319.0,1552.0,,,,20%
e9df439a-02b9-11ea-a9ac-000c296512e3,316397785,631974285,631974286,14650094041071,"родные корма влажный корм для взрослых собак всех пород, желудочки куриные в желе (12шт в уп) 240 гр",15,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,18.75,3.8,0,0,0,15,0,1895.0,2230.0,,2040.0,https://wildberries.ru/catalog/91648026/detail.aspx,20%
e9df4394-02b9-11ea-a9ac-000c296512e3,316397786,631974121,631974120,14650094041033,"родные корма влажный корм для взрослых собак всех пород, сердечки куриные в желе (12шт в уп) 240 гр",21.25,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,18.75,3.8,0,0,0,159,0,2006.0,2360.0,,,,20%
da9d5008-02b8-11ea-a9ac-000c296512e3,316397787,631974164,631974163,57300330049181,"bozita влажный корм для взрослых кошек всех пород, кусочки в желе с мясом лося (16шт в уп) 370 гр",57.5,Bozita,Готов к продаже,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для кошек,0.75,6.3,0,0,0,0,0,6112.0,,,,,20%
2b937f7e-02b6-11ea-a9ac-000c296512e3,316397788,631975402,631975404,14607076138359,"родные корма влажный корм для щенков всех пород, мясное угощение с говядиной (24шт в уп) 100 гр",21.25,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,2.5,2.4,0,0,0,45,0,1749.0,2058.0,,,,20%
e1e20847-8050-4d0f-8a39-2b0abe7a68af,316397789,631975366,631975367,14607076138168,"родные корма влажный корм для взрослых собак, мясное угощение с говядиной и рубцом (12шт в уп) 340 гр",57.5,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для собак,18.75,4.1,0,0,0,119,0,1794.0,2111.0,,1754.0,https://market.yandex.ru/product--/1755722946/?sku=101608669049,20%
4fdda136-02b8-11ea-a9ac-000c296512e3,316397790,631974251,631974250,14607076138489,"родные корма, мясное угощение, влажный корм для взрослых кошек всех пород, с индейкой (12шт в уп) 340 гр",22.5,Родные Корма,Продается,Показывается,,Показывается,,2022-07-01 12:58:57,Корм консервированный для кошек,30.0,6.0,0,0,0,25,0,1840.0,2165.0,,1734.0,https://wildberries.ru/catalog/111317623/detail.aspx,20%
